"","PE_level","trialN","id_acc","trial_acc","session","SubNum","PE","scn_condition","exp"
"3342","0.5",492,0,"Incorrect","1",206,0.580625003918004,"Flat","Experiment2"
"3343","0.3",493,1,"Correct","1",206,0.34287619400614,"Weak","Experiment2"
"3349","0.1",499,1,"Correct","1",206,0.131334824450219,"Strong","Experiment2"
"3350","0.1",500,1,"Correct","1",206,0.123603696491292,"Strong","Experiment2"
"3351","0.9",501,0,"Incorrect","1",206,0.883672332526683,"Strong","Experiment2"
"3352","0.7",502,1,"Incorrect","1",206,0.771964320601435,"Weak","Experiment2"
"3354","0.5",504,0,"Correct","1",206,0.50366692467288,"Flat","Experiment2"
"3367","0.3",517,0,"Correct","1",206,0.322692516592112,"Weak","Experiment2"
"3369","0.9",519,1,"Incorrect","1",206,0.942124841603306,"Strong","Experiment2"
"3371","0.7",521,1,"Incorrect","1",206,0.696303032742233,"Weak","Experiment2"
"3372","0.1",522,1,"Correct","1",206,0.113334079777287,"Strong","Experiment2"
"33771","0.9",527,1,"Incorrect","1",206,0.905525368678057,"Strong","Experiment2"
"3381","0.7",531,1,"Incorrect","1",206,0.75777137398012,"Weak","Experiment2"
"3387","0.5",537,1,"Incorrect","1",206,0.468045982768934,"Flat","Experiment2"
"3391","0.7",541,1,"Incorrect","1",206,0.67560478329995,"Weak","Experiment2"
"3392","0.1",542,0,"Correct","1",206,0.0975138199533763,"Strong","Experiment2"
"3396","0.5",546,0,"Incorrect","1",206,0.44049408708098,"Flat","Experiment2"
"3401","0.1",551,1,"Correct","1",206,0.0765019338759568,"Strong","Experiment2"
"3402","0.1",552,1,"Correct","1",206,0.071998587239783,"Strong","Experiment2"
"3404","0.1",554,0,"Correct","1",206,0.0966437854307151,"Strong","Experiment2"
"3408","0.3",558,0,"Correct","1",206,0.364165224778408,"Weak","Experiment2"
"34111","0.5",561,1,"Incorrect","1",206,0.533170841884166,"Flat","Experiment2"
"3414","0.1",564,0,"Correct","1",206,0.0856006484343235,"Strong","Experiment2"
"3415","0.7",565,0,"Incorrect","1",206,0.696433981562998,"Weak","Experiment2"
"3419","0.3",569,0,"Correct","1",206,0.254059783973919,"Weak","Experiment2"
"34201","0.3",570,1,"Correct","1",206,0.344562153688617,"Weak","Experiment2"
"3664","0.9",244,0,"Incorrect","1",207,0.900510769607379,"Strong","Experiment2"
"36711","0.7",251,1,"Incorrect","1",207,0.775587381698167,"Weak","Experiment2"
"3672","0.1",252,1,"Incorrect","1",207,0.129229512741914,"Strong","Experiment2"
"3673","0.9",253,1,"Incorrect","1",207,0.876946808558791,"Strong","Experiment2"
"36741","0.7",254,1,"Correct","1",207,0.642819985789518,"Weak","Experiment2"
"3675","0.5",255,1,"Correct","1",207,0.587124785975983,"Flat","Experiment2"
"3679","0.3",259,1,"Correct","1",207,0.369363390460664,"Weak","Experiment2"
"3680","0.7",260,1,"Incorrect","1",207,0.751016456559981,"Weak","Experiment2"
"3683","0.7",263,0,"Incorrect","1",207,0.648289751827035,"Weak","Experiment2"
"36891","0.9",269,1,"Incorrect","1",207,0.924036270778899,"Strong","Experiment2"
"3691","0.1",271,0,"Correct","1",207,0.122964610278769,"Strong","Experiment2"
"3693","0.3",273,1,"Correct","1",207,0.284877193732544,"Weak","Experiment2"
"3696","0.5",276,1,"Correct","1",207,0.519819881311375,"Flat","Experiment2"
"3698","0.1",278,0,"Correct","1",207,0.114385327999993,"Strong","Experiment2"
"3703","0.5",283,0,"Correct","1",207,0.580137919047954,"Flat","Experiment2"
"3706","0.3",286,0,"Correct","1",207,0.38269423718819,"Weak","Experiment2"
"3716","0.7",296,0,"Incorrect","1",207,0.65301214644524,"Weak","Experiment2"
"3719","0.5",299,1,"Correct","1",207,0.573802945267731,"Flat","Experiment2"
"3721","0.1",301,1,"Correct","1",207,0.0852623643856352,"Strong","Experiment2"
"37231","0.5",303,1,"Correct","1",207,0.519112739847787,"Flat","Experiment2"
"3725","0.3",305,0,"Correct","1",207,0.360122185327818,"Weak","Experiment2"
"3728","0.9",308,0,"Incorrect","1",207,0.922692839524973,"Strong","Experiment2"
"37291","0.1",309,0,"Correct","1",207,0.0589858391860448,"Strong","Experiment2"
"3735","0.5",315,1,"Correct","1",207,0.494302562941893,"Flat","Experiment2"
"37391","0.3",319,0,"Correct","1",207,0.271261936331942,"Weak","Experiment2"
"3741","0.1",321,1,"Correct","1",207,0.110078330245075,"Strong","Experiment2"
"3742","0.7",322,1,"Incorrect","1",207,0.741702601256182,"Weak","Experiment2"
"3745","0.5",325,0,"Correct","1",207,0.470678149418115,"Flat","Experiment2"
"3746","0.3",326,0,"Correct","1",207,0.310916236311347,"Weak","Experiment2"
"37491","0.5",329,0,"Incorrect","1",207,0.434973899910402,"Flat","Experiment2"
"3751","0.1",331,1,"Correct","1",207,0.0950375776157231,"Strong","Experiment2"
"3752","0.3",332,1,"Correct","1",207,0.296056483826634,"Weak","Experiment2"
"37541","0.7",334,0,"Incorrect","1",207,0.720293215676799,"Weak","Experiment2"
"3763","0.5",343,1,"Incorrect","1",207,0.551817172419347,"Flat","Experiment2"
"37651","0.9",345,0,"Incorrect","1",207,0.963854060918662,"Strong","Experiment2"
"3766","0.7",346,0,"Incorrect","1",207,0.731566368470146,"Weak","Experiment2"
"3767","0.7",347,1,"Incorrect","1",207,0.715177286205152,"Weak","Experiment2"
"3769","0.7",349,1,"Incorrect","1",207,0.680996512689499,"Weak","Experiment2"
"37701","0.3",350,1,"Correct","1",207,0.351550644517774,"Weak","Experiment2"
"3781","0.9",361,0,"Correct","1",207,0.935768988974731,"Strong","Experiment2"
"3799","0.9",379,1,"Incorrect","1",207,0.949621404656263,"Strong","Experiment2"
"38011","0.1",381,1,"Correct","1",207,0.0957642567514199,"Strong","Experiment2"
"3802","0.9",382,0,"Incorrect","1",207,0.908812645275606,"Strong","Experiment2"
"38101","0.5",390,0,"Incorrect","1",207,0.393023164581793,"Flat","Experiment2"
"38111","0.5",391,1,"Incorrect","1",207,0.421049666347034,"Flat","Experiment2"
"3816","0.5",396,1,"Incorrect","1",207,0.599073740201033,"Flat","Experiment2"
"3822","0.7",402,0,"Incorrect","1",207,0.73805759983827,"Weak","Experiment2"
"3827","0.1",407,0,"Correct","1",207,0.105383818698609,"Strong","Experiment2"
"38291","0.9",409,1,"Incorrect","1",207,0.936424678178753,"Strong","Experiment2"
"38301","0.5",410,0,"Incorrect","1",207,0.482781788612347,"Flat","Experiment2"
"3834","0.1",414,0,"Correct","1",207,0.103152791748021,"Strong","Experiment2"
"3837","0.7",417,1,"Incorrect","1",207,0.724802950451678,"Weak","Experiment2"
"3838","0.9",418,1,"Incorrect","1",207,0.910941677347348,"Strong","Experiment2"
"38401","0.3",420,1,"Correct","1",207,0.309837866546751,"Weak","Experiment2"
"3843","0.7",423,0,"Incorrect","1",207,0.704970346951195,"Weak","Experiment2"
"3846","0.1",426,1,"Correct","1",207,0.114477941166627,"Strong","Experiment2"
"3848","0.9",428,0,"Incorrect","1",207,0.890993351972893,"Strong","Experiment2"
"38511","0.5",431,0,"Correct","1",207,0.615169054049187,"Flat","Experiment2"
"3854","0.9",434,0,"Correct","1",207,0.862553499272122,"Strong","Experiment2"
"3861","0.1",441,1,"Correct","1",207,0.170131594451462,"Strong","Experiment2"
"3864","0.1",444,1,"Correct","1",207,0.0614917505166109,"Strong","Experiment2"
"38651","0.7",445,1,"Incorrect","1",207,0.71698830252342,"Weak","Experiment2"
"3867","0.7",447,1,"Incorrect","1",207,0.682720974331323,"Weak","Experiment2"
"3869","0.9",449,1,"Incorrect","1",207,0.941447150981005,"Strong","Experiment2"
"38721","0.7",452,1,"Incorrect","1",207,0.67127739804303,"Weak","Experiment2"
"38771","0.9",457,1,"Incorrect","1",207,0.866819436806275,"Strong","Experiment2"
"38871","0.3",467,1,"Correct","1",207,0.327141166140521,"Weak","Experiment2"
"3890","0.9",470,1,"Correct","1",207,0.849249160563437,"Strong","Experiment2"
"38931","0.1",473,1,"Correct","1",207,0.0771841404743634,"Strong","Experiment2"
"38951","0.1",475,1,"Correct","1",207,0.182194603200721,"Strong","Experiment2"
"3897","0.9",477,1,"Correct","1",207,0.826513101291437,"Strong","Experiment2"
"38981","0.3",478,1,"Incorrect","1",207,0.311505968654274,"Weak","Experiment2"
"3899","0.5",479,1,"Incorrect","1",207,0.570403333427546,"Flat","Experiment2"
"3901","0.1",481,1,"Incorrect","1",207,0.212988792389872,"Strong","Experiment2"
"39091","0.5",489,1,"Correct","1",207,0.444174112380462,"Flat","Experiment2"
"3910","0.5",490,1,"Incorrect","1",207,0.577054490694102,"Flat","Experiment2"
"3912","0.9",492,1,"Incorrect","1",207,0.939579551163661,"Strong","Experiment2"
"3914","0.3",494,1,"Correct","1",207,0.317261203687614,"Weak","Experiment2"
"3916","0.3",496,0,"Correct","1",207,0.282441638596429,"Weak","Experiment2"
"39171","0.3",497,0,"Correct","1",207,0.30209820346694,"Weak","Experiment2"
"3918","0.3",498,1,"Correct","1",207,0.268942784722754,"Weak","Experiment2"
"3919","0.7",499,1,"Incorrect","1",207,0.743910912661925,"Weak","Experiment2"
"39211","0.3",501,1,"Correct","1",207,0.287659894992435,"Weak","Experiment2"
"39231","0.3",503,1,"Correct","1",207,0.260820466622624,"Weak","Experiment2"
"39321","0.1",512,0,"Correct","1",207,0.0865886593176936,"Strong","Experiment2"
"3935","0.9",515,1,"Incorrect","1",207,0.917549709461979,"Strong","Experiment2"
"39411","0.5",521,1,"Incorrect","1",207,0.516722063406667,"Flat","Experiment2"
"39421","0.1",522,0,"Incorrect","1",207,0.120266676004727,"Strong","Experiment2"
"39471","0.9",527,1,"Incorrect","1",207,0.896166179756387,"Strong","Experiment2"
"3951","0.7",531,0,"Incorrect","1",207,0.763514772154693,"Weak","Experiment2"
"3952","0.3",532,0,"Incorrect","1",207,0.291643139336066,"Weak","Experiment2"
"39541","0.7",534,0,"Incorrect","1",207,0.740070253389865,"Weak","Experiment2"
"3957","0.3",537,1,"Correct","1",207,0.295300240339063,"Weak","Experiment2"
"39601","0.1",540,0,"Correct","1",207,0.0926374785962681,"Strong","Experiment2"
"3964","0.9",544,1,"Incorrect","1",207,0.860344934119105,"Strong","Experiment2"
"39701","0.1",550,0,"Correct","1",207,0.172134094639372,"Strong","Experiment2"
"3974","0.3",554,1,"Incorrect","1",207,0.239759853410306,"Weak","Experiment2"
"3975","0.7",555,1,"Incorrect","1",207,0.718813170180035,"Weak","Experiment2"
"3978","0.5",558,1,"Incorrect","1",207,0.492201673638552,"Flat","Experiment2"
"3981","0.5",561,1,"Incorrect","1",207,0.446118805558142,"Flat","Experiment2"
"4231","0.1",241,0,"Incorrect","1",208,0.0971933791490808,"Strong","Experiment2"
"4235","0.3",245,1,"Incorrect","1",208,0.245804548583619,"Weak","Experiment2"
"4237","0.5",247,0,"Correct","1",208,0.513210343062005,"Flat","Experiment2"
"4239","0.1",249,1,"Correct","1",208,0.0725094358202749,"Strong","Experiment2"
"4247","0.9",257,0,"Incorrect","1",208,0.924903067635491,"Strong","Experiment2"
"4250","0.1",260,0,"Correct","1",208,0.0621134761693598,"Strong","Experiment2"
"4252","0.3",262,0,"Correct","1",208,0.276331587521534,"Weak","Experiment2"
"4253","0.5",263,1,"Incorrect","1",208,0.517674208290565,"Flat","Experiment2"
"4254","0.3",264,1,"Correct","1",208,0.262438553338885,"Weak","Experiment2"
"4258","0.7",268,0,"Incorrect","1",208,0.810077932041452,"Weak","Experiment2"
"4261","0.9",271,1,"Incorrect","1",208,0.895835990011253,"Strong","Experiment2"
"4264","0.3",274,0,"Correct","1",208,0.249244014759042,"Weak","Experiment2"
"4266","0.9",276,0,"Incorrect","1",208,0.952007723574872,"Strong","Experiment2"
"4267","0.9",277,0,"Incorrect","1",208,0.904143938025054,"Strong","Experiment2"
"4275","0.7",285,0,"Incorrect","1",208,0.763287146256339,"Weak","Experiment2"
"4276","0.1",286,1,"Correct","1",208,0.127811757656157,"Strong","Experiment2"
"4279","0.3",289,1,"Correct","1",208,0.275088395639644,"Weak","Experiment2"
"4280","0.5",290,0,"Correct","1",208,0.533071122383017,"Flat","Experiment2"
"4285","0.5",295,0,"Incorrect","1",208,0.505439946230402,"Flat","Experiment2"
"4288","0.7",298,0,"Correct","1",208,0.791959521434494,"Weak","Experiment2"
"4292","0.1",302,0,"Correct","1",208,0.103982252122264,"Strong","Experiment2"
"4295","0.9",305,0,"Incorrect","1",208,0.910926087533746,"Strong","Experiment2"
"4301","0.1",311,0,"Correct","1",208,0.109726370595361,"Strong","Experiment2"
"4308","0.7",318,0,"Correct","1",208,0.751877312478779,"Weak","Experiment2"
"4314","0.7",324,0,"Correct","1",208,0.714075419119005,"Weak","Experiment2"
"4320","0.9",330,0,"Incorrect","1",208,0.923530062422391,"Strong","Experiment2"
"4322","0.1",332,0,"Correct","1",208,0.0651838396095513,"Strong","Experiment2"
"4328","0.9",338,1,"Incorrect","1",208,0.946969178979513,"Strong","Experiment2"
"4335","0.3",345,0,"Incorrect","1",208,0.321825920629339,"Weak","Experiment2"
"4338","0.7",348,0,"Correct","1",208,0.752142427770866,"Weak","Experiment2"
"4348","0.1",358,0,"Correct","1",208,0.0777609736430988,"Strong","Experiment2"
"4353","0.7",363,0,"Incorrect","1",208,0.728689884341149,"Weak","Experiment2"
"4361","0.7",371,0,"Correct","1",208,0.707536290815479,"Weak","Experiment2"
"4363","0.1",373,1,"Correct","1",208,0.0733719130476752,"Strong","Experiment2"
"4365","0.3",375,0,"Incorrect","1",208,0.328036283286272,"Weak","Experiment2"
"4367","0.9",377,0,"Incorrect","1",208,0.942938352308556,"Strong","Experiment2"
"4372","0.5",382,0,"Incorrect","1",208,0.524192051126151,"Flat","Experiment2"
"43731","0.9",383,0,"Incorrect","1",208,0.940307707983009,"Strong","Experiment2"
"4375","0.1",385,1,"Correct","1",208,0.0992170782396993,"Strong","Experiment2"
"4376","0.1",386,0,"Incorrect","1",208,0.094228773168064,"Strong","Experiment2"
"43781","0.3",388,0,"Correct","1",208,0.311543708775621,"Weak","Experiment2"
"4381","0.1",391,0,"Correct","1",208,0.0849919400850153,"Strong","Experiment2"
"4386","0.5",396,0,"Correct","1",208,0.52308448269181,"Flat","Experiment2"
"4387","0.9",397,1,"Incorrect","1",208,0.912975479910871,"Strong","Experiment2"
"43891","0.3",399,0,"Incorrect","1",208,0.29588032611919,"Weak","Experiment2"
"4390","0.7",400,0,"Incorrect","1",208,0.724315512518397,"Weak","Experiment2"
"43941","0.1",404,1,"Correct","1",208,0.113867791993909,"Strong","Experiment2"
"44001","0.5",410,0,"Correct","1",208,0.477914515669803,"Flat","Experiment2"
"44101","0.9",420,0,"Incorrect","1",208,0.907361969877849,"Strong","Experiment2"
"44121","0.1",422,0,"Correct","1",208,0.131306064038116,"Strong","Experiment2"
"44151","0.9",425,0,"Incorrect","1",208,0.94926019739413,"Strong","Experiment2"
"4416","0.5",426,0,"Incorrect","1",208,0.453886561565326,"Flat","Experiment2"
"44171","0.9",427,1,"Incorrect","1",208,0.901534548332757,"Strong","Experiment2"
"4429","0.5",439,1,"Incorrect","1",208,0.449842194112329,"Flat","Experiment2"
"4431","0.7",441,0,"Incorrect","1",208,0.75928425339935,"Weak","Experiment2"
"4433","0.9",443,1,"Incorrect","1",208,0.888898717388353,"Strong","Experiment2"
"4441","0.5",451,0,"Incorrect","1",208,0.427225623072967,"Flat","Experiment2"
"4449","0.5",459,1,"Incorrect","1",208,0.537639839274258,"Flat","Experiment2"
"44531","0.5",463,0,"Incorrect","1",208,0.489390905679607,"Flat","Experiment2"
"44541","0.7",464,1,"Incorrect","1",208,0.758853918408989,"Weak","Experiment2"
"4458","0.9",468,0,"Incorrect","1",208,0.902069151416539,"Strong","Experiment2"
"44631","0.7",473,1,"Correct","1",208,0.748448329929565,"Weak","Experiment2"
"44641","0.7",474,0,"Correct","1",208,0.710818834420487,"Weak","Experiment2"
"4466","0.7",476,0,"Incorrect","1",208,0.734743477007362,"Weak","Experiment2"
"4468","0.7",478,0,"Correct","1",208,0.675081224931651,"Weak","Experiment2"
"4472","0.3",482,1,"Incorrect","1",208,0.358859616280753,"Weak","Experiment2"
"44751","0.3",485,0,"Incorrect","1",208,0.340817346989436,"Weak","Experiment2"
"44761","0.9",486,0,"Correct","1",208,0.87076160212655,"Strong","Experiment2"
"4479","0.9",489,0,"Incorrect","1",208,0.932849828996659,"Strong","Experiment2"
"4480","0.3",490,0,"Incorrect","1",208,0.323682183057462,"Weak","Experiment2"
"4482","0.1",492,1,"Correct","1",208,0.156057262132231,"Strong","Experiment2"
"4483","0.5",493,0,"Correct","1",208,0.56437675198494,"Flat","Experiment2"
"44841","0.3",494,0,"Correct","1",208,0.28700352363941,"Weak","Experiment2"
"44901","0.7",500,1,"Incorrect","1",208,0.727426060036587,"Weak","Experiment2"
"4492","0.9",502,1,"Incorrect","1",208,0.907213113804003,"Strong","Experiment2"
"4493","0.3",503,1,"Correct","1",208,0.309146505583152,"Weak","Experiment2"
"4494","0.3",504,1,"Incorrect","1",208,0.30740851824098,"Weak","Experiment2"
"4495","0.1",505,0,"Correct","1",208,0.138398547584669,"Strong","Experiment2"
"44981","0.7",508,1,"Incorrect","1",208,0.708046960773436,"Weak","Experiment2"
"4502","0.5",512,0,"Correct","1",208,0.516540136626534,"Flat","Experiment2"
"4503","0.7",513,1,"Correct","1",208,0.721157769579025,"Weak","Experiment2"
"4504","0.3",514,1,"Incorrect","1",208,0.31509964722123,"Weak","Experiment2"
"4506","0.3",516,0,"Incorrect","1",208,0.327551288117236,"Weak","Experiment2"
"4508","0.1",518,1,"Correct","1",208,0.133682725880422,"Strong","Experiment2"
"4510","0.5",520,0,"Correct","1",208,0.543395977537382,"Flat","Experiment2"
"45151","0.5",525,1,"Incorrect","1",208,0.48392416692512,"Flat","Experiment2"
"4520","0.3",530,0,"Incorrect","1",208,0.284211811711381,"Weak","Experiment2"
"4529","0.5",539,1,"Incorrect","1",208,0.534094025979029,"Flat","Experiment2"
"4536","0.3",546,1,"Correct","1",208,0.256351775156234,"Weak","Experiment2"
"45371","0.9",547,1,"Correct","1",208,0.920192019193793,"Strong","Experiment2"
"4538","0.7",548,0,"Incorrect","1",208,0.756536740438281,"Weak","Experiment2"
"45411","0.1",551,1,"Correct","1",208,0.12607217843893,"Strong","Experiment2"
"4543","0.9",553,0,"Incorrect","1",208,0.9292227194151,"Strong","Experiment2"
"4546","0.1",556,0,"Correct","1",208,0.117495511822659,"Strong","Experiment2"
"45471","0.3",557,1,"Incorrect","1",208,0.295442872898031,"Weak","Experiment2"
"4551","0.1",561,0,"Incorrect","1",208,0.105977942462209,"Strong","Experiment2"
"4552","0.5",562,0,"Correct","1",208,0.481739132640634,"Flat","Experiment2"
"45541","0.5",564,0,"Correct","1",208,0.457518889501133,"Flat","Experiment2"
"45551","0.5",565,1,"Incorrect","1",208,0.565483640278607,"Flat","Experiment2"
"4559","0.7",569,1,"Correct","1",208,0.746094738581049,"Weak","Experiment2"
"48011","0.7",241,0,"Incorrect","1",209,0.748237058269611,"Weak","Experiment2"
"4804","0.9",244,1,"Incorrect","1",209,0.94687629379828,"Strong","Experiment2"
"48091","0.5",249,0,"Incorrect","1",209,0.481172152707011,"Flat","Experiment2"
"48101","0.7",250,1,"Incorrect","1",209,0.623299799246764,"Weak","Experiment2"
"4816","0.3",256,1,"Correct","1",209,0.264005834159116,"Weak","Experiment2"
"48211","0.5",261,1,"Incorrect","1",209,0.559495468361704,"Flat","Experiment2"
"4825","0.3",265,1,"Correct","1",209,0.393089867429323,"Weak","Experiment2"
"48291","0.9",269,0,"Incorrect","1",209,0.897836406671609,"Strong","Experiment2"
"4835","0.1",275,1,"Correct","1",209,0.149222353981774,"Strong","Experiment2"
"4836","0.1",276,0,"Correct","1",209,0.13661040602807,"Strong","Experiment2"
"4841","0.1",281,1,"Correct","1",209,0.042697506852582,"Strong","Experiment2"
"48441","0.1",284,0,"Correct","1",209,0.104817420662858,"Strong","Experiment2"
"48451","0.3",285,0,"Correct","1",209,0.329451614466039,"Weak","Experiment2"
"4850","0.9",290,0,"Incorrect","1",209,0.96091119331739,"Strong","Experiment2"
"4851","0.3",291,1,"Correct","1",209,0.155422144441369,"Weak","Experiment2"
"48591","0.5",299,0,"Correct","1",209,0.445213944446759,"Flat","Experiment2"
"48611","0.1",301,0,"Correct","1",209,0.0674035771723556,"Strong","Experiment2"
"4862","0.5",302,1,"Incorrect","1",209,0.592414567272816,"Flat","Experiment2"
"4875","0.9",315,1,"Incorrect","1",209,0.940642534152347,"Strong","Experiment2"
"4880","0.7",320,0,"Incorrect","1",209,0.869739515941124,"Weak","Experiment2"
