"","X","participant","trial_index","trial_cond","scn_file","scn_cat","scn_inst","scn_condition","fillers","obj_cat","obj_cat_num","obj_file","quadrant","corr_ans","key_resp_trial.keys","key_resp_trial.rt","trial_acc","trial_acc_manual","group"
"3455",95,15,95,0.5,"stim/13.jpeg",1,3,1,NA,"Instruments",2,"stim/objects/Instruments/balalaika.png",2,"right","left",0.77699995,0,0,1
"3456",96,15,96,0.3,"stim/41.jpeg",4,1,2,NA,"Instruments",2,"stim/objects/Instruments/accordion2.png",2,"right","left",0.625999928,0,0,1
"3457",97,15,97,0.9,"stim/51.jpeg",5,1,3,NA,"Instruments",2,"stim/objects/Instruments/bassdrum2.png",2,"right","right",0.598999977,1,1,1
"3458",98,15,98,0.5,"stim/23.jpeg",2,3,1,NA,"Instruments",2,"stim/objects/Instruments/cello.png",2,"right","left",0.703999996,0,0,1
"3459",99,15,99,0.9,"stim/53.jpeg",5,3,3,NA,"Instruments",2,"stim/objects/Instruments/cello2.png",3,"right","right",0.606000185,1,1,1
"3460",100,15,100,0.5,"stim/13.jpeg",1,3,1,NA,"Instruments",2,"stim/objects/Instruments/balalaika.png",4,"right","",NA,0,0,1
"3461",101,15,101,0.7,"stim/34.jpeg",3,4,2,NA,"Instruments",2,"stim/objects/Instruments/doublebass.png",3,"right","right",0.621000051,1,1,1
"3462",102,15,102,0.5,"stim/24.jpeg",2,4,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/broom.png",4,"left","right",0.638000011,0,0,1
"3463",103,15,103,0.7,"stim/34.jpeg",3,4,2,NA,"Instruments",2,"stim/objects/Instruments/doublebass.png",4,"right","right",0.605999947,1,1,1
"3464",104,15,104,0.5,"stim/11.jpeg",1,1,1,NA,"Instruments",2,"stim/objects/Instruments/accordion.png",4,"right","left",0.640000105,0,0,1
"3465",105,15,105,0.5,"stim/14.jpeg",1,4,1,NA,"Instruments",2,"stim/objects/Instruments/banjo.png",1,"right","left",0.679999828,0,0,1
"3466",106,15,106,0.5,"stim/24.jpeg",2,4,1,NA,"Instruments",2,"stim/objects/Instruments/chime.png",1,"right","right",0.736000061,1,1,1
"3467",107,15,107,0.7,"stim/43.jpeg",4,3,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/barbecuelighter2.png",2,"left","left",0.572000027,1,1,1
"3468",108,15,108,0.9,"stim/52.jpeg",5,2,3,NA,"Instruments",2,"stim/objects/Instruments/bassguitar2.png",3,"right","right",0.649999857,1,1,1
"3469",109,15,109,0.3,"stim/44.jpeg",4,4,2,NA,"Instruments",2,"stim/objects/Instruments/banjo2.png",1,"right","left",0.512999773,0,0,1
"3470",110,15,110,0.9,"stim/52.jpeg",5,2,3,NA,"Instruments",2,"stim/objects/Instruments/bassguitar2.png",1,"right","right",0.601999998,1,1,1
"3471",111,15,111,0.5,"stim/23.jpeg",2,3,1,NA,"Instruments",2,"stim/objects/Instruments/cello.png",3,"right","left",0.618999958,0,0,1
"3472",112,15,112,0.5,"stim/11.jpeg",1,1,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/ashtray.png",4,"left","right",0.756000042,0,0,1
"3473",113,15,113,0.5,"stim/11.jpeg",1,1,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/ashtray.png",4,"left","right",0.607000113,0,0,1
"3474",114,15,114,0.7,"stim/44.jpeg",4,4,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/basket2.png",3,"left","left",0.542999983,1,1,1
"3475",115,15,115,0.5,"stim/13.jpeg",1,3,1,NA,"Instruments",2,"stim/objects/Instruments/balalaika.png",2,"right","left",0.700000048,0,0,1
"3476",116,15,116,0.5,"stim/22.jpeg",2,2,1,NA,"Instruments",2,"stim/objects/Instruments/bassguitar.png",1,"right","left",0.630000114,0,0,1
"3477",117,15,117,0.7,"stim/41.jpeg",4,1,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/ashtray2.png",2,"left","left",0.566999912,1,1,1
"3478",118,15,118,0.9,"stim/51.jpeg",5,1,3,NA,"Instruments",2,"stim/objects/Instruments/bassdrum2.png",1,"right","right",0.593999863,1,1,1
"3479",119,15,119,0.7,"stim/41.jpeg",4,1,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/ashtray2.png",4,"left","left",0.61500001,1,1,1
"3480",120,15,120,0.5,"stim/12.jpeg",1,2,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/ballofstring.png",2,"left","left",0.776000023,1,1,1
"3481",121,15,121,0.5,"stim/11.jpeg",1,1,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/ashtray.png",2,"left","right",0.836000204,0,0,1
"3482",122,15,122,0.9,"stim/51.jpeg",5,1,3,NA,"Instruments",2,"stim/objects/Instruments/bassdrum2.png",3,"right","right",0.555000067,1,1,1
"3483",123,15,123,0.7,"stim/33.jpeg",3,3,2,NA,"Instruments",2,"stim/objects/Instruments/cymbal.png",1,"right","right",0.766000032,1,1,1
"3484",124,15,124,0.7,"stim/42.jpeg",4,2,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/ballofstring2.png",4,"left","left",0.587999821,1,1,1
"3485",125,15,125,0.9,"stim/64.jpeg",6,4,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/clothespin2.png",2,"left","left",0.545000076,1,1,1
"3486",126,15,126,0.5,"stim/21.jpeg",2,1,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/bleachbottle.png",1,"left","left",0.682999849,1,1,1
"3487",127,15,127,0.9,"stim/53.jpeg",5,3,3,NA,"Instruments",2,"stim/objects/Instruments/cello2.png",1,"right","right",0.602999926,1,1,1
"3488",128,15,128,0.3,"stim/43.jpeg",4,3,2,NA,"Instruments",2,"stim/objects/Instruments/balalaika2.png",2,"right","left",0.523999929,0,0,1
"3489",129,15,129,0.7,"stim/32.jpeg",3,2,2,NA,"Instruments",2,"stim/objects/Instruments/cornet.png",1,"right","right",0.772000074,1,1,1
"3490",130,15,130,0.7,"stim/43.jpeg",4,3,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/barbecuelighter2.png",1,"left","left",0.496000051,1,1,1
"3491",131,15,131,0.9,"stim/64.jpeg",6,4,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/clothespin2.png",4,"left","left",0.547999859,1,1,1
"3492",132,15,132,0.9,"stim/53.jpeg",5,3,3,NA,"Instruments",2,"stim/objects/Instruments/cello2.png",2,"right","right",0.554000139,1,1,1
"3493",133,15,133,0.3,"stim/34.jpeg",3,4,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/clothespin.png",1,"left","left",0.517999887,1,1,1
"3494",134,15,134,0.5,"stim/21.jpeg",2,1,1,NA,"Instruments",2,"stim/objects/Instruments/bassdrum.png",2,"right","left",0.717999935,0,0,1
"3495",135,15,135,0.7,"stim/34.jpeg",3,4,2,NA,"Instruments",2,"stim/objects/Instruments/doublebass.png",3,"right","right",0.717000008,1,1,1
"3496",136,15,136,0.9,"stim/62.jpeg",6,2,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/clock2.png",4,"left","left",0.546999931,1,1,1
"3497",137,15,137,0.3,"stim/32.jpeg",3,2,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/clock.png",3,"left","right",0.78000021,0,0,1
"3498",138,15,138,0.9,"stim/63.jpeg",6,3,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/clothesdryingrack2.png",2,"left","left",0.56400013,1,1,1
"3499",139,15,139,0.7,"stim/43.jpeg",4,3,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/barbecuelighter2.png",4,"left","left",0.604000092,1,1,1
"3500",140,15,140,0.9,"stim/53.jpeg",5,3,3,NA,"Instruments",2,"stim/objects/Instruments/cello2.png",4,"right","right",0.657999992,1,1,1
"3501",141,15,141,0.5,"stim/14.jpeg",1,4,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/basket.png",4,"left","left",0.599999905,1,1,1
"3502",142,15,142,0.7,"stim/44.jpeg",4,4,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/basket2.png",1,"left","left",0.538999796,1,1,1
"3503",143,15,143,0.5,"stim/22.jpeg",2,2,1,NA,"Instruments",2,"stim/objects/Instruments/bassguitar.png",1,"right","left",0.555999994,0,0,1
"3504",144,15,144,0.7,"stim/41.jpeg",4,1,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/ashtray2.png",2,"left","left",0.529999971,1,1,1
"3505",145,15,145,0.5,"stim/14.jpeg",1,4,1,NA,"Instruments",2,"stim/objects/Instruments/banjo.png",2,"right","left",0.805999994,0,0,1
"3506",146,15,146,0.9,"stim/63.jpeg",6,3,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/clothesdryingrack2.png",4,"left","left",0.505999804,1,1,1
"3507",147,15,147,0.5,"stim/13.jpeg",1,3,1,NA,"Instruments",2,"stim/objects/Instruments/balalaika.png",3,"right","left",0.74000001,0,0,1
"3508",148,15,148,0.9,"stim/61.jpeg",6,1,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/bucket2.png",1,"left","left",0.555999994,1,1,1
"3509",149,15,149,0.9,"stim/51.jpeg",5,1,3,NA,"Instruments",2,"stim/objects/Instruments/bassdrum2.png",3,"right","right",0.61500001,1,1,1
"3510",150,15,150,0.5,"stim/12.jpeg",1,2,1,NA,"Instruments",2,"stim/objects/Instruments/acousticguitar.png",2,"right","",NA,0,0,1
"3511",151,15,151,0.5,"stim/24.jpeg",2,4,1,NA,"Instruments",2,"stim/objects/Instruments/chime.png",1,"right","left",0.585999966,0,0,1
"3512",152,15,152,0.9,"stim/62.jpeg",6,2,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/clock2.png",3,"left","left",0.523000002,1,1,1
"3513",153,15,153,0.7,"stim/33.jpeg",3,3,2,NA,"Instruments",2,"stim/objects/Instruments/cymbal.png",1,"right","left",0.445999861,0,0,1
"3514",154,15,154,0.9,"stim/54.jpeg",5,4,3,NA,"Instruments",2,"stim/objects/Instruments/chime2.png",2,"right","right",0.549999952,1,1,1
"3515",155,15,155,0.1,"stim/63.jpeg",6,3,3,NA,"Instruments",2,"stim/objects/Instruments/cymbal2.png",4,"right","left",0.572999954,0,0,1
"3516",156,15,156,0.7,"stim/42.jpeg",4,2,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/ballofstring2.png",3,"left","left",0.61500001,1,1,1
"3517",157,15,157,0.7,"stim/31.jpeg",3,1,2,NA,"Instruments",2,"stim/objects/Instruments/clarinet.png",1,"right","right",0.714999914,1,1,1
"3518",158,15,158,0.5,"stim/22.jpeg",2,2,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/blender.png",2,"left","left",0.594000101,1,1,1
"3519",159,15,159,0.3,"stim/44.jpeg",4,4,2,NA,"Instruments",2,"stim/objects/Instruments/banjo2.png",4,"right","left",0.57400012,0,0,1
"3520",160,15,160,0.7,"stim/33.jpeg",3,3,2,NA,"Instruments",2,"stim/objects/Instruments/cymbal.png",2,"right","right",0.796999931,1,1,1
"3521",161,15,161,0.7,"stim/42.jpeg",4,2,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/ballofstring2.png",2,"left","left",0.473999977,1,1,1
"3522",162,15,162,0.3,"stim/44.jpeg",4,4,2,NA,"Instruments",2,"stim/objects/Instruments/banjo2.png",3,"right","left",0.611999989,0,0,1
"3523",163,15,163,0.7,"stim/31.jpeg",3,1,2,NA,"Instruments",2,"stim/objects/Instruments/clarinet.png",1,"right","left",0.604000092,0,0,1
"3524",164,15,164,0.9,"stim/52.jpeg",5,2,3,NA,"Instruments",2,"stim/objects/Instruments/bassguitar2.png",3,"right","left",0.470000029,0,0,1
"3525",165,15,165,0.9,"stim/62.jpeg",6,2,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/clock2.png",4,"left","left",0.500999928,1,1,1
"3526",166,15,166,0.7,"stim/34.jpeg",3,4,2,NA,"Instruments",2,"stim/objects/Instruments/doublebass.png",3,"right","right",0.683999777,1,1,1
"3527",167,15,167,0.9,"stim/52.jpeg",5,2,3,NA,"Instruments",2,"stim/objects/Instruments/bassguitar2.png",4,"right","right",0.525000095,1,1,1
"3528",168,15,168,0.3,"stim/31.jpeg",3,1,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/bucket.png",3,"left","right",0.573999882,0,0,1
"3529",169,15,169,0.9,"stim/53.jpeg",5,3,3,NA,"Instruments",2,"stim/objects/Instruments/cello2.png",2,"right","right",0.575999975,1,1,1
"3530",170,15,170,0.5,"stim/23.jpeg",2,3,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/bottle.png",1,"left","left",0.713000059,1,1,1
"3531",171,15,171,0.3,"stim/33.jpeg",3,3,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/clothesdryingrack.png",1,"left","right",0.549000025,0,0,1
"3532",172,15,172,0.5,"stim/22.jpeg",2,2,1,NA,"Instruments",2,"stim/objects/Instruments/bassguitar.png",1,"right","left",0.664999962,0,0,1
"3533",173,15,173,0.5,"stim/21.jpeg",2,1,1,NA,"Instruments",2,"stim/objects/Instruments/bassdrum.png",1,"right","left",0.757999897,0,0,1
"3534",174,15,174,0.5,"stim/22.jpeg",2,2,1,NA,"Instruments",2,"stim/objects/Instruments/bassguitar.png",2,"right","left",0.700999975,0,0,1
"3535",175,15,175,0.3,"stim/42.jpeg",4,2,2,NA,"Instruments",2,"stim/objects/Instruments/acousticguitar2.png",4,"right","left",0.588000059,0,0,1
"3536",176,15,176,0.7,"stim/33.jpeg",3,3,2,NA,"Instruments",2,"stim/objects/Instruments/cymbal.png",3,"right","right",0.615999937,1,1,1
"3537",177,15,177,0.9,"stim/63.jpeg",6,3,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/clothesdryingrack2.png",4,"left","left",0.524999857,1,1,1
"3538",178,15,178,0.7,"stim/32.jpeg",3,2,2,NA,"Instruments",2,"stim/objects/Instruments/cornet.png",1,"right","right",0.631000042,1,1,1
"3539",179,15,179,0.3,"stim/34.jpeg",3,4,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/clothespin.png",4,"left","right",0.790999889,0,0,1
"3540",180,15,180,0.5,"stim/11.jpeg",1,1,1,NA,"Instruments",2,"stim/objects/Instruments/accordion.png",3,"right","right",0.767999887,1,1,1
"3541",181,15,181,0.9,"stim/54.jpeg",5,4,3,NA,"Instruments",2,"stim/objects/Instruments/chime2.png",1,"right","right",0.58100009,1,1,1
"3542",182,15,182,0.9,"stim/61.jpeg",6,1,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/bucket2.png",2,"left","left",0.565999985,1,1,1
"3543",183,15,183,0.9,"stim/51.jpeg",5,1,3,NA,"Instruments",2,"stim/objects/Instruments/bassdrum2.png",4,"right","right",0.52699995,1,1,1
"3544",184,15,184,0.9,"stim/64.jpeg",6,4,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/clothespin2.png",1,"left","left",0.529000044,1,1,1
"3545",185,15,185,0.3,"stim/41.jpeg",4,1,2,NA,"Instruments",2,"stim/objects/Instruments/accordion2.png",1,"right","",NA,0,0,1
"3546",186,15,186,0.7,"stim/33.jpeg",3,3,2,NA,"Instruments",2,"stim/objects/Instruments/cymbal.png",1,"right","right",0.530999899,1,1,1
"3547",187,15,187,0.5,"stim/12.jpeg",1,2,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/ballofstring.png",4,"left","right",0.578999996,0,0,1
"3548",188,15,188,0.7,"stim/42.jpeg",4,2,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/ballofstring2.png",3,"left","left",0.542999983,1,1,1
"3549",189,15,189,0.5,"stim/12.jpeg",1,2,1,NA,"Instruments",2,"stim/objects/Instruments/acousticguitar.png",4,"right","left",0.514999866,0,0,1
"3550",190,15,190,0.1,"stim/54.jpeg",5,4,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/broom2.png",4,"left","right",0.575999975,0,0,1
"3551",191,15,191,0.9,"stim/63.jpeg",6,3,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/clothesdryingrack2.png",4,"left","left",0.480999947,1,1,1
"3552",192,15,192,0.7,"stim/44.jpeg",4,4,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/basket2.png",4,"left","left",0.514999866,1,1,1
"3553",193,15,193,0.7,"stim/34.jpeg",3,4,2,NA,"Instruments",2,"stim/objects/Instruments/doublebass.png",4,"right","left",0.522000074,0,0,1
"3554",194,15,194,0.5,"stim/22.jpeg",2,2,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/blender.png",4,"left","left",0.569000006,1,1,1
"3555",195,15,195,0.5,"stim/13.jpeg",1,3,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/barbecuelighter.png",1,"left","left",0.59800005,1,1,1
"3556",196,15,196,0.9,"stim/64.jpeg",6,4,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/clothespin2.png",3,"left","left",0.489000082,1,1,1
"3557",197,15,197,0.5,"stim/24.jpeg",2,4,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/broom.png",4,"left","left",0.595000029,1,1,1
"3558",198,15,198,0.5,"stim/14.jpeg",1,4,1,NA,"Instruments",2,"stim/objects/Instruments/banjo.png",3,"right","left",0.618000031,0,0,1
"3559",199,15,199,0.9,"stim/61.jpeg",6,1,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/bucket2.png",2,"left","left",0.522000074,1,1,1
"3560",200,15,200,0.5,"stim/21.jpeg",2,1,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/bleachbottle.png",1,"left","left",0.65199995,1,1,1
"3561",201,15,201,0.9,"stim/51.jpeg",5,1,3,NA,"Instruments",2,"stim/objects/Instruments/bassdrum2.png",1,"right","right",0.536000013,1,1,1
"3562",202,15,202,0.7,"stim/42.jpeg",4,2,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/ballofstring2.png",2,"left","left",0.546999931,1,1,1
"3563",203,15,203,0.5,"stim/14.jpeg",1,4,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/basket.png",2,"left","left",0.648000002,1,1,1
"3564",204,15,204,0.7,"stim/41.jpeg",4,1,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/ashtray2.png",2,"left","left",0.521999836,1,1,1
"3565",205,15,205,0.9,"stim/53.jpeg",5,3,3,NA,"Instruments",2,"stim/objects/Instruments/cello2.png",1,"right","right",0.512000084,1,1,1
"3566",206,15,206,0.7,"stim/43.jpeg",4,3,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/barbecuelighter2.png",4,"left","left",0.460999966,1,1,1
"3567",207,15,207,0.5,"stim/14.jpeg",1,4,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/basket.png",3,"left","left",0.559999943,1,1,1
"3568",208,15,208,0.5,"stim/11.jpeg",1,1,1,NA,"Instruments",2,"stim/objects/Instruments/accordion.png",3,"right","right",0.761000156,1,1,1
"3569",209,15,209,0.7,"stim/31.jpeg",3,1,2,NA,"Instruments",2,"stim/objects/Instruments/clarinet.png",3,"right","right",0.579999924,1,1,1
"3570",210,15,210,0.5,"stim/11.jpeg",1,1,1,NA,"Instruments",2,"stim/objects/Instruments/accordion.png",3,"right","right",0.523000002,1,1,1
"3571",211,15,211,0.3,"stim/31.jpeg",3,1,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/bucket.png",1,"left","right",0.454999924,0,0,1
"3572",212,15,212,0.5,"stim/22.jpeg",2,2,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/blender.png",3,"left","left",0.658000231,1,1,1
"3573",213,15,213,0.5,"stim/24.jpeg",2,4,1,NA,"Instruments",2,"stim/objects/Instruments/chime.png",1,"right","right",0.547999859,1,1,1
"3574",214,15,214,0.7,"stim/34.jpeg",3,4,2,NA,"Instruments",2,"stim/objects/Instruments/doublebass.png",4,"right","right",0.661000013,1,1,1
"3575",215,15,215,0.5,"stim/12.jpeg",1,2,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/ballofstring.png",2,"left","left",0.695999861,1,1,1
"3576",216,15,216,0.3,"stim/32.jpeg",3,2,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/clock.png",4,"left","right",0.592000008,0,0,1
"3577",217,15,217,0.5,"stim/21.jpeg",2,1,1,NA,"Instruments",2,"stim/objects/Instruments/bassdrum.png",4,"right","",NA,0,0,1
"3578",218,15,218,0.7,"stim/41.jpeg",4,1,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/ashtray2.png",2,"left","left",0.541000128,1,1,1
"3579",219,15,219,0.5,"stim/21.jpeg",2,1,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/bleachbottle.png",1,"left","left",0.519999981,1,1,1
"3580",220,15,220,0.9,"stim/54.jpeg",5,4,3,NA,"Instruments",2,"stim/objects/Instruments/chime2.png",3,"right","right",0.502999783,1,1,1
"3581",221,15,221,0.5,"stim/14.jpeg",1,4,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/basket.png",4,"left","right",0.451999903,0,0,1
"3582",222,15,222,0.9,"stim/54.jpeg",5,4,3,NA,"Instruments",2,"stim/objects/Instruments/chime2.png",2,"right","left",0.344000101,0,0,1
"3583",223,15,223,0.3,"stim/43.jpeg",4,3,2,NA,"Instruments",2,"stim/objects/Instruments/balalaika2.png",3,"right","left",0.493999958,0,0,1
"3584",224,15,224,0.1,"stim/62.jpeg",6,2,3,NA,"Instruments",2,"stim/objects/Instruments/cornet2.png",1,"right","left",0.529000044,0,0,1
"3585",225,15,225,0.5,"stim/24.jpeg",2,4,1,NA,"Instruments",2,"stim/objects/Instruments/chime.png",4,"right","left",0.636000156,0,0,1
"3586",226,15,226,0.9,"stim/63.jpeg",6,3,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/clothesdryingrack2.png",3,"left","left",0.535000086,1,1,1
"3587",227,15,227,0.5,"stim/23.jpeg",2,3,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/bottle.png",3,"left","right",0.54700017,0,0,1
"3588",228,15,228,0.7,"stim/42.jpeg",4,2,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/ballofstring2.png",4,"left","left",0.539000034,1,1,1
"3589",229,15,229,0.9,"stim/53.jpeg",5,3,3,NA,"Instruments",2,"stim/objects/Instruments/cello2.png",2,"right","right",0.555999994,1,1,1
"3590",230,15,230,0.7,"stim/43.jpeg",4,3,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/barbecuelighter2.png",4,"left","left",0.486999989,1,1,1
"3591",231,15,231,0.5,"stim/24.jpeg",2,4,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/broom.png",3,"left","right",0.637000084,0,0,1
"3592",232,15,232,0.9,"stim/53.jpeg",5,3,3,NA,"Instruments",2,"stim/objects/Instruments/cello2.png",1,"right","right",0.517999887,1,1,1
"3593",233,15,233,0.9,"stim/54.jpeg",5,4,3,NA,"Instruments",2,"stim/objects/Instruments/chime2.png",3,"right","right",0.628000021,1,1,1
"3594",234,15,234,0.5,"stim/23.jpeg",2,3,1,NA,"HouseObjects",1,"stim/objects/HouseObjects/bottle.png",2,"left","left",0.68200016,1,1,1
"3595",235,15,235,0.9,"stim/64.jpeg",6,4,3,NA,"HouseObjects",1,"stim/objects/HouseObjects/clothespin2.png",1,"left","left",0.565999985,1,1,1
"3596",236,15,236,0.1,"stim/64.jpeg",6,4,3,NA,"Instruments",2,"stim/objects/Instruments/doublebass2.png",3,"right","left",0.549000025,0,0,1
"3597",237,15,237,0.5,"stim/21.jpeg",2,1,1,NA,"Instruments",2,"stim/objects/Instruments/bassdrum.png",2,"right","left",0.743000031,0,0,1
"3598",238,15,238,0.7,"stim/31.jpeg",3,1,2,NA,"Instruments",2,"stim/objects/Instruments/clarinet.png",4,"right","right",0.546000004,1,1,1
"3599",239,15,239,0.7,"stim/41.jpeg",4,1,2,NA,"HouseObjects",1,"stim/objects/HouseObjects/ashtray2.png",4,"left","left",0.471999884,1,1,1
"3600",240,15,240,0.5,"stim/23.jpeg",2,3,1,NA,"Instruments",2,"stim/objects/Instruments/cello.png",4,"right","left",0.567000151,0,0,1
"3601",1,16,1,0.5,"stim/41.jpeg",4,1,1,NA,"Instruments",1,"stim/objects/Instruments/flutetrans.png",2,"left","",NA,0,0,1
"3602",2,16,2,0.3,"stim/62.jpeg",6,2,2,NA,"HouseObjects",2,"stim/objects/HouseObjects/cushion2.png",1,"right","",NA,0,0,1
"3603",3,16,3,0.9,"stim/13.jpeg",1,3,3,NA,"HouseObjects",2,"stim/objects/HouseObjects/garbagebin2.png",3,"right","",NA,0,0,1
"3604",4,16,4,0.5,"stim/34.jpeg",3,4,1,NA,"Instruments",1,"stim/objects/Instruments/flute.png",3,"left","",NA,0,0,1
"3605",5,16,5,0.5,"stim/41.jpeg",4,1,1,NA,"HouseObjects",2,"stim/objects/HouseObjects/dustpan.png",4,"right","",NA,0,0,1
"3606",6,16,6,0.3,"stim/62.jpeg",6,2,2,NA,"HouseObjects",2,"stim/objects/HouseObjects/cushion2.png",2,"right","left",0.602999926,0,0,1
"3607",7,16,7,0.5,"stim/31.jpeg",3,1,1,NA,"Instruments",1,"stim/objects/Instruments/drums.png",2,"left","left",0.657000065,1,1,1
"3608",8,16,8,0.9,"stim/11.jpeg",1,1,3,NA,"HouseObjects",2,"stim/objects/HouseObjects/dustpan2.png",3,"right","right",0.697999954,1,1,1
"3609",9,16,9,0.7,"stim/51.jpeg",5,1,2,NA,"HouseObjects",2,"stim/objects/HouseObjects/glassmop.png",3,"right","",NA,0,0,1
"3610",10,16,10,0.1,"stim/21.jpeg",2,1,3,NA,"HouseObjects",2,"stim/objects/HouseObjects/glassmop2.png",3,"right","left",0.414000034,0,0,1
"3611",11,16,11,0.9,"stim/23.jpeg",2,3,3,NA,"Instruments",1,"stim/objects/Instruments/harp2.png",2,"left","left",0.558000088,1,1,1
"3612",12,16,12,0.3,"stim/53.jpeg",5,3,2,NA,"Instruments",1,"stim/objects/Instruments/harp.png",1,"left","right",0.582999945,0,0,1
"3613",13,16,13,0.5,"stim/43.jpeg",4,3,1,NA,"HouseObjects",2,"stim/objects/HouseObjects/garbagebin.png",1,"right","left",0.728999853,0,0,1
"3614",14,16,14,0.5,"stim/42.jpeg",4,2,1,NA,"Instruments",1,"stim/objects/Instruments/frenchhorn.png",3,"left","left",0.737999916,1,1,1
"3615",15,16,15,0.7,"stim/53.jpeg",5,3,2,NA,"HouseObjects",2,"stim/objects/HouseObjects/handbrush.png",3,"right","right",0.759000063,1,1,1
